Date,Beta,Alpha
2023-05-02,1.2270439096654553,1.2832252587190696
2023-05-03,1.2268674032937616,1.283186887355911
2023-05-04,1.2266790015118867,1.283143940756131
2023-05-05,1.2263588253968782,1.28308858519083
2023-05-08,1.2260438664221556,1.2830338055187982
2023-05-09,1.2257903594110962,1.2829849389888437
2023-05-10,1.225456529121238,1.2829274632491476
2023-05-11,1.2251731260718532,1.2828751722317735
2023-05-12,1.2249125707532689,1.2828252355732845
2023-05-15,1.2245929669176665,1.2827689084464766
2023-05-16,1.2242292945321247,1.2827031487591996
2023-05-17,1.2238201648727012,1.2826405742926734
2023-05-18,1.2232814150818414,1.2825777691292313
2023-05-19,1.2227736843218082,1.2825139999469932
2023-05-22,1.2222580303232113,1.2824494090599687
2023-05-23,1.2218455109835875,1.2823824124738494
2023-05-24,1.2214521835590553,1.282311886489473
2023-05-25,1.2207264625096235,1.2822328377643653
2023-05-26,1.219826292160105,1.2821772380233947
2023-05-30,1.2188994607663488,1.2821228920246135
2023-05-31,1.21806908406788,1.2820529425247613
2023-06-01,1.2172456515006589,1.2819952439553417
2023-06-02,1.2165119410435223,1.2819488605718274
2023-06-05,1.2158610776869425,1.281896074133458
2023-06-06,1.2152384511207215,1.2818436020618924
2023-06-07,1.214796646205004,1.2817899599525089
2023-06-08,1.2143065627988696,1.2817381051547307
2023-06-09,1.2138054935653346,1.28168653629536
2023-06-12,1.2131568589187371,1.2816431899173597
2023-06-13,1.2125111450370614,1.281604743101586
2023-06-14,1.2118005409859969,1.2815688813971766
2023-06-15,1.2110798548030315,1.2815454081111222
2023-06-16,1.2104654257314944,1.2815098327908288
2023-06-20,1.209903606696657,1.2814666026612944
2023-06-21,1.2095045527488644,1.2814206046724173
2023-06-22,1.2090574304946093,1.2813742871725657
2023-06-23,1.2086966814791664,1.2813260742068384
2023-06-26,1.2084078022759694,1.2812811363686825
2023-06-27,1.2079963988152327,1.2812329718980293
2023-06-28,1.2075739857670542,1.281183592084835
2023-06-29,1.207182437630512,1.2811375413887478
2023-06-30,1.2067364124144793,1.2810971959203232
2023-07-03,1.2063447201334128,1.2810579868974334
2023-07-05,1.206028601429816,1.2810204164621881
2023-07-06,1.2056918849691145,1.2809759238284195
2023-07-07,1.2053853578978224,1.2809317779297962
2023-07-10,1.2050693202089615,1.280887637326293
2023-07-11,1.2047868455773516,1.2808492171124992
2023-07-12,1.2044641865167545,1.2808109693325753
2023-07-13,1.2040588088524948,1.2807733118746691
2023-07-14,1.203704842267343,1.2807356607800915
2023-07-17,1.2032407568172592,1.2806964003096497
2023-07-18,1.202729844300399,1.280661658015518
2023-07-19,1.2022923675546686,1.2806265218080246
2023-07-20,1.2020716806097962,1.2805975166849517
2023-07-21,1.2018805872807856,1.2805708179395474
2023-07-24,1.2017271736267936,1.280549095329849
2023-07-25,1.201471468017409,1.2805179539191882
2023-07-26,1.2013653434245855,1.2805018777907935
2023-07-27,1.2012547429886578,1.2804835913147723
2023-07-28,1.2010736576728505,1.2804585636559542
2023-07-31,1.2008618129176307,1.2804305969798457
2023-08-01,1.2006252927597818,1.280398555534449
2023-08-02,1.2005792965810569,1.2803894057093346
2023-08-03,1.200553267732165,1.2803839433562874
2023-08-04,1.2006338818866298,1.2804034054262163
2023-08-07,1.2007758585565618,1.2804371909142147
2023-08-08,1.2009774520133498,1.2804896384835236
2023-08-09,1.2012637232437622,1.280573551103994
2023-08-10,1.2015327604060098,1.2806513666733137
2023-08-11,1.2018581003468807,1.2807501168247148
2023-08-14,1.202058940148787,1.2808036666544882
2023-08-15,1.2022555781048307,1.2808606130053404
2023-08-16,1.202479709414182,1.280930320195899
2023-08-17,1.2027440887840901,1.2810190345596355
2023-08-18,1.2029789170508371,1.2810959277490266
2023-08-21,1.2030782010167989,1.2811240375638173
2023-08-22,1.2031425002283203,1.281142105712204
2023-08-23,1.2031033128654354,1.281132798791485
2023-08-24,1.2032044148070442,1.2811624910853059
2023-08-25,1.2032559537981162,1.2811763092001125
2023-08-28,1.2032754406017028,1.2811811695368895
2023-08-29,1.2032012374849383,1.281166077387041
2023-08-30,1.2030762316295656,1.2811427451674828
2023-08-31,1.2028802264031961,1.2811078747880416
2023-09-01,1.202665409111709,1.2810709800982614
2023-09-05,1.2023974139231,1.2810251479167716
2023-09-06,1.2022091326389335,1.2809874609785632
2023-09-07,1.202177131219808,1.2809798741217244
2023-09-08,1.2021433808589996,1.2809719551212626
2023-09-11,1.2021209460005386,1.2809669244209476
2023-09-12,1.2022491014119638,1.28100115465817
2023-09-13,1.2023658574298135,1.281031892132328
2023-09-14,1.2024833649614135,1.281060819624232
2023-09-15,1.2026798164413148,1.2811179056505844
2023-09-18,1.2028395511824594,1.2811625011898073
2023-09-19,1.202991851449072,1.2812055139318774
2023-09-20,1.2032138511669404,1.2812760570344786
2023-09-21,1.2034574692171078,1.2813631261280587
2023-09-22,1.203639617456059,1.28142616681995
2023-09-25,1.203809500215362,1.2814826161453552
2023-09-26,1.2040338983644703,1.281566820378646
2023-09-27,1.204218850801274,1.2816338383717263
2023-09-28,1.2043574251801827,1.281680432228744
2023-09-29,1.204426695444241,1.2817028025627328
2023-10-02,1.204386987957141,1.281691000747991
2023-10-03,1.2044390652867314,1.2817089098100827
2023-10-04,1.2044264858777656,1.2817049955784579
2023-10-05,1.2044002458830456,1.2816969482641916
2023-10-06,1.2042582963012816,1.2816606707531415
2023-10-09,1.204131465770387,1.281629679508174
2023-10-10,1.2040212685673424,1.2816035938026824
2023-10-11,1.2038640837261165,1.281569256119523
2023-10-12,1.2036832429102136,1.281528489504351
2023-10-13,1.203646232040395,1.2815186566380954
2023-10-16,1.2035779061831398,1.2815024411689686
2023-10-17,1.2035645106676844,1.2814991147941441
2023-10-18,1.2035840032293779,1.2815046218820245
2023-10-19,1.2035978009419135,1.2815087511533068
2023-10-20,1.203694381637348,1.2815418824386373
2023-10-23,1.2037692069179657,1.2815672491470456
2023-10-24,1.2038124015802298,1.2815807617895025
2023-10-25,1.2039061022728659,1.2816138959470145
2023-10-26,1.2040800236370992,1.2816829783196002
2023-10-27,1.2041604962751367,1.2817135801478126
2023-10-30,1.204250152219928,1.2817451349352618
2023-10-31,1.204308196280527,1.28176419771316
2023-11-01,1.2042824874107099,1.2817569015985661
2023-11-02,1.2042364140802029,1.2817459079959352
2023-11-03,1.2041135575664434,1.281720737267264
2023-11-06,1.2039658169716778,1.2816917957943665
2023-11-07,1.203706858369042,1.281647899735148
2023-11-08,1.2034170447465267,1.2816006748479072
2023-11-09,1.2031375850742247,1.2815502062281166
2023-11-10,1.2027070295077713,1.2814974183023744
2023-11-13,1.2023447668834955,1.281447034810543
2023-11-14,1.2018979354969357,1.281407279759494
2023-11-15,1.2014748417028114,1.2813682650655693
2023-11-16,1.201055296134523,1.2813291372360005
2023-11-17,1.2006592646768972,1.2812902175990917
2023-11-20,1.200187774407877,1.2812559361880955
2023-11-21,1.1998167875905188,1.2812195177517536
2023-11-22,1.1994549849267482,1.281184888306796
2023-11-24,1.199129569824722,1.2811510149323826
2023-11-27,1.1988061284095908,1.2811151487230799
2023-11-28,1.1984826894161806,1.281078920431583
2023-11-29,1.1981215537265035,1.2810397615773006
2023-11-30,1.1978151032149325,1.2810046670477333
2023-12-01,1.1975118242253273,1.2809722882286563
2023-12-04,1.1972956074841685,1.2809428987851086
2023-12-05,1.1970218878204213,1.2809079287165712
2023-12-06,1.1968231713170574,1.280877534219292
2023-12-07,1.1965800567974436,1.2808455667497323
2023-12-08,1.1962830970073917,1.2808112927037778
2023-12-11,1.1959544783615546,1.2807768578942296
2023-12-12,1.195617007387246,1.2807442151758188
2023-12-13,1.1952900974304486,1.2807191946730916
2023-12-14,1.194985176699888,1.2806951782762497
2023-12-15,1.1946182209284921,1.2806678577383472
2023-12-18,1.1942947558192087,1.280643291994537
2023-12-19,1.193981053323084,1.2806209921847163
2023-12-20,1.1937330139644884,1.2805925077495843
2023-12-21,1.1934474067382097,1.280566333837688
2023-12-22,1.1931815532385255,1.2805409560376533
2023-12-26,1.1929105663442825,1.280516546686426
2023-12-27,1.1926586801826424,1.2804928799312543
2023-12-28,1.1924144387736206,1.2804688474879489
2023-12-29,1.192221188233386,1.2804461441800183
2024-01-02,1.1922904054898054,1.2804590185166838
2024-01-03,1.1924310282737456,1.2804901941434845
2024-01-04,1.1926043494111975,1.2805314254010995
2024-01-05,1.1927793285401869,1.2805730134551803
2024-01-08,1.1927925985744847,1.2805753469705583
2024-01-09,1.1927757179021656,1.2805724034572552
2024-01-10,1.1927157030077953,1.2805629898927064
2024-01-11,1.1926120042391684,1.280547226934953
2024-01-12,1.1924950015885176,1.2805296279382974
2024-01-16,1.192331792395529,1.2805050357616001
2024-01-17,1.1921850638619031,1.2804804323457677
2024-01-18,1.1919003328248325,1.2804449052985967
2024-01-19,1.1914917400335465,1.2804123627502184
2024-01-22,1.1910433723295804,1.2803804155259721
2024-01-23,1.190595225630306,1.280349682214093
2024-01-24,1.1901160103072304,1.2803187341442206
2024-01-25,1.1896847525503609,1.2802901923198464
2024-01-26,1.1893888711164322,1.280261456374845
2024-01-29,1.1890436829755566,1.280235177537028
2024-01-30,1.1888225739131553,1.2802119413956794
2024-01-31,1.1886959712575247,1.2801916172726764
2024-02-01,1.1885534486193716,1.2801726479478999
2024-02-02,1.1884034323793442,1.28015546806987
2024-02-05,1.1882213595223614,1.2801338877633475
2024-02-06,1.1880938536521461,1.280117626476722
2024-02-07,1.1878996478839665,1.2800978410113333
2024-02-08,1.187660203308159,1.2800749319856235
2024-02-09,1.1873074456323955,1.2800513834252285
2024-02-12,1.1870405780522297,1.2800278754561145
2024-02-13,1.186886273485382,1.2800061390773703
2024-02-14,1.1866692679044317,1.2799815469626867
2024-02-15,1.1865355327452405,1.2799654561204856
2024-02-16,1.1864853213770847,1.2799578865264123
2024-02-20,1.1865198516605489,1.2799642247625622
2024-02-21,1.1866586139915187,1.2799929961054064
2024-02-22,1.186625204002256,1.279988643037669
2024-02-23,1.1866381402182196,1.2799904919345422
2024-02-26,1.1865834079783926,1.2799827952959584
2024-02-27,1.1865313765395578,1.2799754489763981
2024-02-28,1.1865232201804254,1.2799741721734406
2024-02-29,1.1864386589485343,1.2799625971912931
2024-03-01,1.1862359475660147,1.279942860605104
2024-03-04,1.186008379048576,1.2799203914379693
2024-03-05,1.1859763055355448,1.2799151658981234
2024-03-06,1.1858701880495777,1.2799003918308116
2024-03-07,1.1856696497347712,1.2798796409280082
2024-03-08,1.1856117188172834,1.279871032749197
2024-03-11,1.1856010846353953,1.2798693010618205
2024-03-12,1.1854537611949574,1.2798521548752708
2024-03-13,1.1854215606372367,1.2798474186865898
2024-03-14,1.185413009760902,1.2798460496121045
2024-03-15,1.185476968783821,1.2798586059568335
2024-03-18,1.1855527016380045,1.2798727223653545
2024-03-19,1.185632873825417,1.2798870002972915
2024-03-20,1.1856449031907386,1.279888773550434
2024-03-21,1.1856540836975353,1.2798900986041466
2024-03-22,1.185631412129932,1.2798868260829417
2024-03-25,1.185625898452643,1.2798859540143706
2024-03-26,1.185650744035842,1.2798902380183401
2024-03-27,1.1857314831665036,1.279903908582454
2024-03-28,1.1858250369633059,1.2799203494531848
2024-04-01,1.1858754303699404,1.279929079571047
2024-04-02,1.1859894467064427,1.2799524105412112
2024-04-03,1.1860860746540944,1.2799718201351813
2024-04-04,1.1862432205407294,1.2800102486568696
2024-04-05,1.1863574125961935,1.2800345786664036
2024-04-08,1.186485660173437,1.2800625268688084
2024-04-09,1.1865950373923277,1.2800858298897273
2024-04-10,1.186709492891821,1.2801130564624286
2024-04-11,1.1866740179030533,1.2801063581272087
2024-04-12,1.1867091137208603,1.2801146816011366
2024-04-15,1.1868388529086877,1.2801520948435092
2024-04-16,1.1869388365554083,1.2801805705353264
2024-04-17,1.1871440955451236,1.2802470398498498
2024-04-18,1.1874225203941318,1.2803436280759812
2024-04-19,1.1878931501640235,1.2805410712086023
2024-04-22,1.1882876874988444,1.2806881254655205
2024-04-23,1.1886035051953379,1.2807896401349055
2024-04-24,1.1888857456832294,1.280878179267937
2024-04-25,1.1891126907717702,1.2809484408866447
2024-04-26,1.1892342394554594,1.280980116478019
2024-04-29,1.1893401804014583,1.281006522542036
2024-04-30,1.1895389293221144,1.2810680796074387
2024-05-01,1.1898188093034965,1.2811624780679187
2024-05-02,1.1900245728397967,1.281223299537092
2024-05-03,1.1900420432529855,1.2812271749005155
2024-05-06,1.189993687698912,1.2812182136095622
2024-05-07,1.1900081206570214,1.281221077216726
2024-05-08,1.190004290640844,1.2812203250841483
2024-05-09,1.1900647004640719,1.2812324541236169
2024-05-10,1.1901060479847025,1.281240542635347
2024-05-13,1.1900929828529343,1.2812381272875937
2024-05-14,1.1900059135628591,1.2812241174845844
2024-05-15,1.1897761181468194,1.2811994207311939
2024-05-16,1.189583944881626,1.2811757269534914
2024-05-17,1.189445786113126,1.2811572011954777
2024-05-20,1.1891754705256277,1.281128269522302
2024-05-21,1.1889300345638085,1.2811012659426153
2024-05-22,1.1886645061851357,1.2810708260667587
2024-05-23,1.1883375981716278,1.2810317643630527
2024-05-24,1.1879743900478883,1.2809953176908306
2024-05-28,1.1875313955111335,1.280957699879834
2024-05-29,1.1870795321044536,1.280912656832267
2024-05-30,1.186867747965329,1.280877619229406
2024-05-31,1.1867606059158895,1.28085932654123
2024-06-03,1.1866031974102516,1.280834134400429
2024-06-04,1.1864597490274809,1.2808109384121595
2024-06-05,1.186142008791821,1.280778725343954
2024-06-06,1.1858719363111792,1.2807479448841164
2024-06-07,1.1856022620302054,1.280715799498711
2024-06-10,1.185332865370707,1.2806847124817557
2024-06-11,1.1849329874236865,1.2806503966004623
2024-06-12,1.184374121699659,1.2806278234571111
2024-06-13,1.1837402198612825,1.2806120593808143
2024-06-14,1.1830911119358276,1.2805963766465103
2024-06-17,1.1824034962551562,1.2805935153277905
2024-06-18,1.1817227427248362,1.2805907550298012
2024-06-20,1.1812135457673603,1.280567308958461
2024-06-21,1.1807740223167444,1.280538171782555
2024-06-24,1.1805499944553948,1.2805114925488552
2024-06-25,1.1802046738793301,1.2804809573415237
2024-06-26,1.1798662185112163,1.2804506623252392
2024-06-27,1.179533634954062,1.2804205457345648
2024-06-28,1.1791826410782758,1.2803863631017731
2024-07-01,1.178751749027752,1.2803523774379666
2024-07-02,1.1783238483505774,1.2803228508674367
2024-07-03,1.1778199269252079,1.2802987355761672
2024-07-05,1.1773392142258006,1.2802779739964099
2024-07-08,1.1768107659023108,1.280259540826099
2024-07-09,1.1763422090203446,1.2802369957985404
2024-07-10,1.175824193628672,1.2802250946978255
2024-07-11,1.1754801113412494,1.2801980196452507
2024-07-12,1.175104267131523,1.2801745932559003
2024-07-15,1.1747119942824025,1.2801522796376195
2024-07-16,1.1743822842296008,1.280132110080856
2024-07-17,1.174357522872482,1.280128129423429
2024-07-18,1.1743164095324976,1.2801208329426557
2024-07-19,1.1743488135229265,1.2801276886480863
2024-07-22,1.1742559878689798,1.2801127921958262
2024-07-23,1.1741722191390769,1.2800986858011907
2024-07-24,1.1743208459329455,1.280140229264449
2024-07-25,1.174516231514103,1.2801996752024731
2024-07-26,1.174680037799974,1.2802436154221244
2024-07-29,1.1748837337682847,1.2803000674238778
2024-07-30,1.1752351419911722,1.280416076671029
2024-07-31,1.1753447948502638,1.2804412682039843
2024-08-01,1.1757240188347349,1.280567695149156
2024-08-02,1.1761726854344388,1.2807483210272812
2024-08-05,1.1766995865257817,1.281014919592829
2024-08-06,1.1771919487650497,1.2812427765308667
2024-08-07,1.1777212478209187,1.2815019522416693
2024-08-08,1.1780884273540426,1.2816392485496144
2024-08-09,1.1784132259171083,1.2817526816926217
2024-08-12,1.1786741703660137,1.2818386100333383
2024-08-13,1.1787679657717338,1.2818615512423175
2024-08-14,1.1788397590594473,1.2818782158725481
2024-08-15,1.1787702217728435,1.2818670316451002
2024-08-16,1.178699183577336,1.2818558183268822
2024-08-19,1.1785609491736082,1.2818385438170503
2024-08-20,1.178453346634578,1.2818236750542125
2024-08-21,1.178322650982065,1.2818070184841155
2024-08-22,1.1783585920927182,1.2818137671948222
2024-08-23,1.1782949672844951,1.2818046770334932
2024-08-26,1.1783158589713103,1.2818082673198155
2024-08-27,1.1783003202165345,1.2818057485800474
2024-08-28,1.1783796221679692,1.2818216746017654
2024-08-29,1.1784870557362932,1.281844189557328
2024-08-30,1.1785638453052838,1.2818582101489262
2024-09-03,1.178937988560658,1.2819746028707468
2024-09-04,1.1793003145316543,1.2820884300053739
2024-09-05,1.1796457416189516,1.2821980472117558
2024-09-06,1.180078722692872,1.2823653969673035
2024-09-09,1.180456314444514,1.2824936498461448
2024-09-10,1.1807449733262276,1.2825818500675907
2024-09-11,1.1808100602203206,1.2825962879392105
2024-09-12,1.180866801825995,1.2826077077566445
2024-09-13,1.1809035598571749,1.2826145671708011
2024-09-16,1.181021337808368,1.2826386850810805
2024-09-17,1.1811433483684903,1.2826640001365932
2024-09-18,1.181283295379931,1.2826949985740943
2024-09-19,1.181249805587985,1.2826902180032813
2024-09-20,1.1812379126331392,1.2826883633949988
2024-09-23,1.1812575145287827,1.2826915027566723
2024-09-24,1.1812008707200896,1.282683617030643
2024-09-25,1.1811158609649544,1.2826715976687009
2024-09-26,1.1809322784410188,1.282650915371107
2024-09-27,1.1808264662194818,1.2826363800883454
2024-09-30,1.1807411839313144,1.282624926506178
2024-10-01,1.1808584587073747,1.282649292725807
2024-10-02,1.1809037494739494,1.282657966884989
2024-10-03,1.180884065977145,1.2826543737104459
2024-10-04,1.1808065938374506,1.2826427443888506
2024-10-07,1.180728192941702,1.282629167200925
2024-10-08,1.180535315615261,1.2826046681654923
2024-10-09,1.1802863850461254,1.2825792635157083
2024-10-10,1.180020677547673,1.2825513335503926
2024-10-11,1.1797903366784503,1.2825277660266317
2024-10-14,1.1795053106641382,1.2825062021159979
2024-10-15,1.1793695376176931,1.282488554592973
2024-10-16,1.1792402257171501,1.2824724658061188
2024-10-17,1.17907361353222,1.2824527251260935
2024-10-18,1.1789112977162723,1.28243420035271
2024-10-21,1.1786762001031448,1.282409670310764
2024-10-22,1.1784522024740973,1.2823846942483343
2024-10-23,1.1783312456648154,1.2823655030848096
2024-10-24,1.1781971594103975,1.2823450493926782
2024-10-25,1.1780120040272006,1.282318556256966
2024-10-28,1.1778406409358344,1.2822943386868597
2024-10-29,1.1775543321909139,1.282261805599186
2024-10-30,1.1774035778381051,1.2822385675269286
2024-10-31,1.1774522133194736,1.2822508471138356
2024-11-01,1.177460392385727,1.282252737683104
2024-11-04,1.1774600321868427,1.2822526533885914
2024-11-05,1.177412316622105,1.282243431904471
2024-11-06,1.1772493272117641,1.2822253842460483
2024-11-07,1.176930094871773,1.2822054281605386
2024-11-08,1.1766902795946166,1.2821876659570337
2024-11-11,1.176517569806315,1.2821718930196768
2024-11-12,1.1763018214427043,1.282151928579514
2024-11-13,1.176150780093513,1.282135458421075
2024-11-14,1.1759889411629663,1.2821152145934878
2024-11-15,1.1759926451048106,1.2821159459802793
2024-11-18,1.1760029832320877,1.2821179174103712
2024-11-19,1.1759069729919478,1.2821027091361032
2024-11-20,1.1758074525838946,1.2820869276023352
2024-11-21,1.1756409175387004,1.2820647841143111
2024-11-22,1.1754710060645426,1.2820431970989412
2024-11-25,1.1753430736042554,1.2820262212005795
2024-11-26,1.1752434057562482,1.2820134007453579
2024-11-27,1.1752356479410837,1.282012149449356
2024-11-29,1.1751791058529453,1.2820042406438819
2024-12-02,1.1750382639414263,1.2819877442482408
2024-12-03,1.174847418334634,1.2819671393908627
2024-12-04,1.174488188675264,1.2819455876884138
2024-12-05,1.1741897278975688,1.2819216435183274
2024-12-06,1.1738613166500975,1.2818977296159768
2024-12-09,1.1735857609179245,1.2818703755508205
2024-12-10,1.1734627987265516,1.2818526690018108
2024-12-11,1.1732440009374292,1.2818294016574765
2024-12-12,1.1730338258680975,1.2818034831833809
2024-12-13,1.172776359957542,1.2817738642877907
2024-12-16,1.1724345513934156,1.281743634499408
2024-12-17,1.1721384106321706,1.2817107783949695
2024-12-18,1.1719671323637062,1.2816743429866118
2024-12-19,1.171786637981451,1.2816362521657536
2024-12-20,1.1715406934878476,1.2815950653158918
2024-12-23,1.1712693927125692,1.2815558520975137
2024-12-24,1.1709921866130646,1.2815230830541335
2024-12-26,1.1707025770498798,1.2814888552853263
2024-12-27,1.1705024371300345,1.2814555658480333
2024-12-30,1.1703483520109417,1.2814240338185987
2024-12-31,1.1702677534648425,1.2814052998104466
